geometry,tile_id,country,region,pos_sig_diff,neg_sig_diff,pos_nonsig_diff,neg_nonsig_diff
"POLYGON ((16.169675114151385 11.378660265513938, 16.469113542191227 11.378660265513938, 16.469113542191227 11.678098693553778, 16.169675114151385 11.678098693553778, 16.169675114151385 11.378660265513938))",18_12_6,TCD,Chari-Baguirmi,6.6005520482399505e-06,7.152709530329304e-05,3.3716601270708625e-07,3.326351476863684e-06
"POLYGON ((16.469113542191227 10.779783409434257, 16.768551970231066 10.779783409434257, 16.768551970231066 11.079221837474098, 16.469113542191227 11.079221837474098, 16.469113542191227 10.779783409434257))",18_12_1,TCD,Chari-Baguirmi,1.1376804636775934e-06,1.4175612849702368e-05,5.439067061898162e-08,7.267859723451707e-07
"POLYGON ((16.469113542191227 11.079221837474098, 16.768551970231066 11.079221837474098, 16.768551970231066 11.378660265513938, 16.469113542191227 11.378660265513938, 16.469113542191227 11.079221837474098))",18_12_4,TCD,Chari-Baguirmi,2.025370661061858e-06,3.306702870143919e-05,1.0395576682692921e-07,1.6428840249434372e-06
"POLYGON ((16.469113542191227 11.378660265513938, 16.768551970231066 11.378660265513938, 16.768551970231066 11.678098693553778, 16.469113542191227 11.678098693553778, 16.469113542191227 11.378660265513938))",18_12_7,TCD,Chari-Baguirmi,9.06888738178031e-07,8.587487214886448e-06,4.695404717418913e-08,4.09762358530421e-07
"POLYGON ((16.768551970231066 10.779783409434257, 17.067990398270908 10.779783409434257, 17.067990398270908 11.079221837474098, 16.768551970231066 11.079221837474098, 16.768551970231066 10.779783409434257))",18_12_2,TCD,Chari-Baguirmi,3.0063875509388556e-06,3.718014429648241e-05,1.5775730408995261e-07,1.9208711097557857e-06
"POLYGON ((16.768551970231066 11.079221837474098, 17.067990398270908 11.079221837474098, 17.067990398270908 11.378660265513938, 16.768551970231066 11.378660265513938, 16.768551970231066 11.079221837474098))",18_12_5,TCD,Chari-Baguirmi,8.113836896921624e-07,6.76671464977769e-05,4.1751727931854394e-08,3.51303596888131e-06
"POLYGON ((16.768551970231066 11.378660265513938, 17.067990398270908 11.378660265513938, 17.067990398270908 11.678098693553778, 16.768551970231066 11.678098693553778, 16.768551970231066 11.378660265513938))",18_12_8,TCD,Hadjer-Lamis,5.590528117528512e-06,3.5424569875761725e-05,2.631515210409268e-07,1.8210421636682956e-06
"POLYGON ((17.067990398270908 10.779783409434257, 17.367428826310746 10.779783409434257, 17.367428826310746 11.079221837474098, 17.067990398270908 11.079221837474098, 17.067990398270908 10.779783409434257))",19_12_0,TCD,Guera,5.852255438072534e-07,0.00011817204909686876,2.9174475275278117e-08,5.5213580044819625e-06
"POLYGON ((17.067990398270908 11.079221837474098, 17.367428826310746 11.079221837474098, 17.367428826310746 11.378660265513938, 17.067990398270908 11.378660265513938, 17.067990398270908 11.079221837474098))",19_12_3,TCD,Guera,9.630924149758833e-07,0.00010994943916010975,4.358306106043791e-08,5.822093016856976e-06
"POLYGON ((17.067990398270908 11.378660265513938, 17.367428826310746 11.378660265513938, 17.367428826310746 11.678098693553778, 17.067990398270908 11.678098693553778, 17.067990398270908 11.378660265513938))",19_12_6,TCD,Guera,2.07923286375602e-06,0.00018037234686973298,1.0686306983295405e-07,9.88053131031108e-06
"POLYGON ((17.367428826310746 10.779783409434257, 17.66686725435059 10.779783409434257, 17.66686725435059 11.079221837474098, 17.367428826310746 11.079221837474098, 17.367428826310746 10.779783409434257))",19_12_1,TCD,Guera,6.586734924088859e-07,7.986674415640108e-05,3.236609253530873e-08,4.005248342005339e-06
"POLYGON ((17.367428826310746 11.079221837474098, 17.66686725435059 11.079221837474098, 17.66686725435059 11.378660265513938, 17.367428826310746 11.378660265513938, 17.367428826310746 11.079221837474098))",19_12_4,TCD,Guera,2.651084093104557e-07,1.637653861967438e-05,1.3845823827324397e-08,8.187599185091807e-07
"POLYGON ((17.367428826310746 11.378660265513938, 17.66686725435059 11.378660265513938, 17.66686725435059 11.678098693553778, 17.367428826310746 11.678098693553778, 17.367428826310746 11.378660265513938))",19_12_7,TCD,Guera,8.499277599160412e-07,0.00011665185895944176,3.563560494302628e-08,6.7959422145019785e-06
"POLYGON ((17.66686725435059 10.779783409434257, 17.966305682390427 10.779783409434257, 17.966305682390427 11.079221837474098, 17.66686725435059 11.079221837474098, 17.66686725435059 10.779783409434257))",19_12_2,TCD,Guera,1.8589621154673356e-06,2.5202634745458316e-05,9.563978796795017e-08,1.3274617591216713e-06
"POLYGON ((17.66686725435059 11.079221837474098, 17.966305682390427 11.079221837474098, 17.966305682390427 11.378660265513938, 17.66686725435059 11.378660265513938, 17.66686725435059 11.079221837474098))",19_12_5,TCD,Guera,2.1677468761518614e-06,5.308109943852964e-05,1.1512552028229101e-07,2.8950971579979587e-06
"POLYGON ((17.66686725435059 11.378660265513938, 17.966305682390427 11.378660265513938, 17.966305682390427 11.678098693553778, 17.66686725435059 11.678098693553778, 17.66686725435059 11.378660265513938))",19_12_8,TCD,Guera,2.4444949598363397e-07,2.8583136477317546e-06,1.199634134832051e-08,1.4683331178399354e-07
"POLYGON ((17.966305682390427 10.779783409434257, 18.26574411043027 10.779783409434257, 18.26574411043027 11.079221837474098, 17.966305682390427 11.079221837474098, 17.966305682390427 10.779783409434257))",20_12_0,TCD,Guera,9.714025302014723e-07,2.270688495106306e-05,4.795097966252593e-08,1.1940982544177208e-06
"POLYGON ((17.966305682390427 11.079221837474098, 18.26574411043027 11.079221837474098, 18.26574411043027 11.378660265513938, 17.966305682390427 11.378660265513938, 17.966305682390427 11.079221837474098))",20_12_3,TCD,Guera,1.107765138912332e-06,4.921532858809544e-05,5.6673170531297103e-08,2.574603137825862e-06
"POLYGON ((17.966305682390427 11.378660265513938, 18.26574411043027 11.378660265513938, 18.26574411043027 11.678098693553778, 17.966305682390427 11.678098693553778, 17.966305682390427 11.378660265513938))",20_12_6,TCD,Guera,2.1719830665458377e-06,2.9476656735742188e-05,1.0685673754753187e-07,1.621861705769504e-06
"POLYGON ((18.26574411043027 10.779783409434257, 18.565182538470108 10.779783409434257, 18.565182538470108 11.079221837474098, 18.26574411043027 11.079221837474098, 18.26574411043027 10.779783409434257))",20_12_1,TCD,Guera,3.832845537105504e-08,8.432773408647276e-06,1.7745096064535709e-09,4.1897881144729966e-07
"POLYGON ((18.26574411043027 11.079221837474098, 18.565182538470108 11.079221837474098, 18.565182538470108 11.378660265513938, 18.26574411043027 11.378660265513938, 18.26574411043027 11.079221837474098))",20_12_4,TCD,Guera,1.361001724238653e-07,1.749471330380078e-05,7.407556486697607e-09,9.277508806845232e-07
"POLYGON ((18.26574411043027 11.378660265513938, 18.565182538470108 11.378660265513938, 18.565182538470108 11.678098693553778, 18.26574411043027 11.678098693553778, 18.26574411043027 11.378660265513938))",20_12_7,TCD,Guera,1.6154959135113154e-07,1.3143436553219942e-05,8.732734964615964e-09,6.890016236074662e-07
"POLYGON ((18.565182538470108 10.779783409434257, 18.86462096650995 10.779783409434257, 18.86462096650995 11.079221837474098, 18.565182538470108 11.079221837474098, 18.565182538470108 10.779783409434257))",20_12_2,TCD,Guera,3.736778228743266e-08,7.349995335594742e-06,1.8881473221543328e-09,3.554819118225181e-07
"POLYGON ((18.565182538470108 11.079221837474098, 18.86462096650995 11.079221837474098, 18.86462096650995 11.378660265513938, 18.565182538470108 11.378660265513938, 18.565182538470108 11.079221837474098))",20_12_5,TCD,Guera,2.6654920226079354e-08,7.733082002158965e-07,1.3440801614426984e-09,3.5787119124275215e-08
"POLYGON ((18.565182538470108 11.378660265513938, 18.86462096650995 11.378660265513938, 18.86462096650995 11.678098693553778, 18.565182538470108 11.678098693553778, 18.565182538470108 11.378660265513938))",20_12_8,TCD,Guera,4.2505496050144994e-08,3.0087305385433663e-06,2.4081180154633544e-09,1.5111118670829178e-07
"POLYGON ((18.86462096650995 10.779783409434257, 19.164059394549792 10.779783409434257, 19.164059394549792 11.079221837474098, 18.86462096650995 11.079221837474098, 18.86462096650995 10.779783409434257))",21_12_0,TCD,Guera,5.337833207329882e-09,6.358181297775998e-07,2.3804965856408477e-10,4.043982438806742e-08
"POLYGON ((18.86462096650995 11.079221837474098, 19.164059394549792 11.079221837474098, 19.164059394549792 11.378660265513938, 18.86462096650995 11.378660265513938, 18.86462096650995 11.079221837474098))",21_12_3,TCD,Salamat,1.361519778726604e-07,3.268983783332488e-05,7.139037361570458e-09,1.5680146488868239e-06
"POLYGON ((18.86462096650995 11.378660265513938, 19.164059394549792 11.378660265513938, 19.164059394549792 11.678098693553778, 18.86462096650995 11.678098693553778, 18.86462096650995 11.378660265513938))",21_12_6,TCD,Salamat,1.898171381482379e-07,6.484750479976437e-06,9.671219522641844e-09,3.245165401007108e-07
"POLYGON ((19.164059394549792 10.779783409434257, 19.46349782258963 10.779783409434257, 19.46349782258963 11.079221837474098, 19.164059394549792 11.079221837474098, 19.164059394549792 10.779783409434257))",21_12_1,TCD,Salamat,6.232184847028894e-08,1.0538542236363284e-05,3.0639146827161917e-09,5.111682719670325e-07
"POLYGON ((19.164059394549792 11.079221837474098, 19.46349782258963 11.079221837474098, 19.46349782258963 11.378660265513938, 19.164059394549792 11.378660265513938, 19.164059394549792 11.079221837474098))",21_12_4,TCD,Salamat,3.012980527288815e-07,3.4701284607557775e-05,1.5941825564686305e-08,1.75538671260386e-06
"POLYGON ((19.164059394549792 11.378660265513938, 19.46349782258963 11.378660265513938, 19.46349782258963 11.678098693553778, 19.164059394549792 11.678098693553778, 19.164059394549792 11.378660265513938))",21_12_7,TCD,Salamat,7.545695082106353e-07,3.631926810813584e-05,3.7669044198007966e-08,1.8539542231808411e-06
"POLYGON ((19.46349782258963 10.779783409434257, 19.762936250629473 10.779783409434257, 19.762936250629473 11.079221837474098, 19.46349782258963 11.079221837474098, 19.46349782258963 10.779783409434257))",21_12_2,TCD,Salamat,2.9469379472584863e-07,2.209803514699074e-05,1.679776679288712e-08,1.0637131783640628e-06
"POLYGON ((19.46349782258963 11.079221837474098, 19.762936250629473 11.079221837474098, 19.762936250629473 11.378660265513938, 19.46349782258963 11.378660265513938, 19.46349782258963 11.079221837474098))",21_12_5,TCD,Salamat,4.187366905376678e-07,3.0919457137963185e-05,2.1369461091525363e-08,1.5702593449738189e-06
"POLYGON ((19.46349782258963 11.378660265513938, 19.762936250629473 11.378660265513938, 19.762936250629473 11.678098693553778, 19.46349782258963 11.678098693553778, 19.46349782258963 11.378660265513938))",21_12_8,TCD,Salamat,1.032252936790198e-06,5.019606755073296e-06,4.862836676266859e-08,2.5026603183505043e-07
"POLYGON ((19.762936250629473 10.779783409434257, 20.06237467866931 10.779783409434257, 20.06237467866931 11.079221837474098, 19.762936250629473 11.079221837474098, 19.762936250629473 10.779783409434257))",22_12_0,TCD,Salamat,3.0780523192623784e-06,0.00014301464823128214,1.5730388725148864e-07,7.155816563518384e-06
"POLYGON ((19.762936250629473 11.079221837474098, 20.06237467866931 11.079221837474098, 20.06237467866931 11.378660265513938, 19.762936250629473 11.378660265513938, 19.762936250629473 11.079221837474098))",22_12_3,TCD,Salamat,7.971824360060286e-07,0.0002581728853545616,4.015632972735341e-08,1.2883450137601447e-05
"POLYGON ((19.762936250629473 11.378660265513938, 20.06237467866931 11.378660265513938, 20.06237467866931 11.678098693553778, 19.762936250629473 11.678098693553778, 19.762936250629473 11.378660265513938))",22_12_6,TCD,Salamat,7.864060199981008e-07,5.113324926692693e-05,3.9408408419269294e-08,2.577818250210885e-06
"POLYGON ((20.06237467866931 10.779783409434257, 20.361813106709153 10.779783409434257, 20.361813106709153 11.079221837474098, 20.06237467866931 11.079221837474098, 20.06237467866931 10.779783409434257))",22_12_1,TCD,Salamat,1.6518195934975828e-05,0.0006039273781433626,7.524152718390696e-07,3.112968182527996e-05
"POLYGON ((20.06237467866931 11.079221837474098, 20.361813106709153 11.079221837474098, 20.361813106709153 11.378660265513938, 20.06237467866931 11.378660265513938, 20.06237467866931 11.079221837474098))",22_12_4,TCD,Salamat,4.351206003919189e-06,0.00032892056404850817,2.1799793081281996e-07,1.719243652297134e-05
"POLYGON ((20.06237467866931 11.378660265513938, 20.361813106709153 11.378660265513938, 20.361813106709153 11.678098693553778, 20.06237467866931 11.678098693553778, 20.06237467866931 11.378660265513938))",22_12_7,TCD,Salamat,5.615787627983659e-07,6.587601087012159e-05,2.9017975395459434e-08,3.2807733493193426e-06
"POLYGON ((20.361813106709153 10.779783409434257, 20.661251534748992 10.779783409434257, 20.661251534748992 11.079221837474098, 20.361813106709153 11.079221837474098, 20.361813106709153 10.779783409434257))",22_12_2,TCD,Salamat,1.5695142495186077e-08,2.9312081962995835e-05,7.837392437269221e-10,1.408728948235425e-06
"POLYGON ((20.361813106709153 11.079221837474098, 20.661251534748992 11.079221837474098, 20.661251534748992 11.378660265513938, 20.361813106709153 11.378660265513938, 20.361813106709153 11.079221837474098))",22_12_5,TCD,Salamat,3.083537673852854e-06,0.00019729924276471605,1.5433768514557882e-07,9.814636559165166e-06
"POLYGON ((20.361813106709153 11.378660265513938, 20.661251534748992 11.378660265513938, 20.661251534748992 11.678098693553778, 20.361813106709153 11.678098693553778, 20.361813106709153 11.378660265513938))",22_12_8,TCD,Salamat,3.0310307973459685e-07,2.4971968562604335e-05,1.5128282179697304e-08,1.261554809985231e-06
"POLYGON ((20.661251534748992 10.779783409434257, 20.960689962788834 10.779783409434257, 20.960689962788834 11.079221837474098, 20.661251534748992 11.079221837474098, 20.661251534748992 10.779783409434257))",23_12_0,TCD,Salamat,3.0225436287408484e-08,1.9308855347747296e-07,1.402429156700174e-09,1.0304409735782183e-08
"POLYGON ((20.661251534748992 11.079221837474098, 20.960689962788834 11.079221837474098, 20.960689962788834 11.378660265513938, 20.661251534748992 11.378660265513938, 20.661251534748992 11.079221837474098))",23_12_3,TCD,Salamat,1.9506999653956e-06,0.00011856070971535215,9.46345281012631e-08,6.0606284959781805e-06
"POLYGON ((20.661251534748992 11.378660265513938, 20.960689962788834 11.378660265513938, 20.960689962788834 11.678098693553778, 20.661251534748992 11.678098693553778, 20.661251534748992 11.378660265513938))",23_12_6,TCD,Salamat,6.776640585576685e-07,5.8176406458571356e-05,3.396535980817524e-08,3.0090956641515576e-06
"POLYGON ((20.960689962788834 10.779783409434257, 21.260128390828672 10.779783409434257, 21.260128390828672 11.079221837474098, 20.960689962788834 11.079221837474098, 20.960689962788834 10.779783409434257))",23_12_1,TCD,Salamat,2.456762195854041e-09,8.933978108110045e-07,1.3246157784861457e-10,4.018514783438657e-08
"POLYGON ((20.960689962788834 11.079221837474098, 21.260128390828672 11.079221837474098, 21.260128390828672 11.378660265513938, 20.960689962788834 11.378660265513938, 20.960689962788834 11.079221837474098))",23_12_4,TCD,Salamat,6.893671924756369e-09,3.6605870964792664e-07,3.206496189364071e-10,2.0710140517993638e-08
"POLYGON ((20.960689962788834 11.378660265513938, 21.260128390828672 11.378660265513938, 21.260128390828672 11.678098693553778, 20.960689962788834 11.678098693553778, 20.960689962788834 11.378660265513938))",23_12_7,TCD,Salamat,6.098374224152651e-06,0.0001101467335859954,3.311905890762248e-07,5.861489915593648e-06
"POLYGON ((21.260128390828672 10.779783409434257, 21.559566818868515 10.779783409434257, 21.559566818868515 11.079221837474098, 21.260128390828672 11.079221837474098, 21.260128390828672 10.779783409434257))",23_12_2,TCD,Salamat,9.748023185928989e-08,5.215821628990733e-06,4.606980282253415e-09,3.0377700868884953e-07
"POLYGON ((21.260128390828672 11.079221837474098, 21.559566818868515 11.079221837474098, 21.559566818868515 11.378660265513938, 21.260128390828672 11.378660265513938, 21.260128390828672 11.079221837474098))",23_12_5,TCD,Salamat,1.2089143252713113e-08,5.4015030533294245e-06,4.858375317341705e-10,2.638059054472032e-07
"POLYGON ((21.260128390828672 11.378660265513938, 21.559566818868515 11.378660265513938, 21.559566818868515 11.678098693553778, 21.260128390828672 11.678098693553778, 21.260128390828672 11.378660265513938))",23_12_8,TCD,Salamat,1.252010653705086e-08,2.6293341542029393e-06,5.498003990897448e-10,1.3744900952627053e-07
"POLYGON ((21.559566818868515 10.779783409434257, 21.859005246908357 10.779783409434257, 21.859005246908357 11.079221837474098, 21.559566818868515 11.079221837474098, 21.559566818868515 10.779783409434257))",24_12_0,TCD,Salamat,2.278602167443008e-08,1.5855846608143516e-06,1.1588184511997387e-09,7.858645191364953e-08
"POLYGON ((21.559566818868515 11.079221837474098, 21.859005246908357 11.079221837474098, 21.859005246908357 11.378660265513938, 21.559566818868515 11.378660265513938, 21.559566818868515 11.079221837474098))",24_12_3,TCD,Salamat,4.474527595758422e-08,2.8090028280080657e-06,2.302971730000276e-09,1.5107236850247683e-07
"POLYGON ((21.559566818868515 11.378660265513938, 21.859005246908357 11.378660265513938, 21.859005246908357 11.678098693553778, 21.559566818868515 11.678098693553778, 21.559566818868515 11.378660265513938))",24_12_6,TCD,Salamat,4.728820309345634e-08,1.4241958671644415e-05,2.626124209866619e-09,7.622140440526067e-07
"POLYGON ((21.859005246908357 10.779783409434257, 22.158443674948195 10.779783409434257, 22.158443674948195 11.079221837474098, 21.859005246908357 11.079221837474098, 21.859005246908357 10.779783409434257))",24_12_1,TCD,Salamat,7.846143959285356e-08,6.712621635084649e-07,4.438267600781827e-09,3.4406840970602726e-08
"POLYGON ((21.859005246908357 11.079221837474098, 22.158443674948195 11.079221837474098, 22.158443674948195 11.378660265513938, 21.859005246908357 11.378660265513938, 21.859005246908357 11.079221837474098))",24_12_4,TCD,Salamat,1.4577299471304105e-08,1.9770840055281884e-07,7.125929506002575e-10,1.0673006771609612e-08
"POLYGON ((21.859005246908357 11.378660265513938, 22.158443674948195 11.378660265513938, 22.158443674948195 11.678098693553778, 21.859005246908357 11.678098693553778, 21.859005246908357 11.378660265513938))",24_12_7,TCD,Salamat,1.8882829295265412e-07,7.504636591674901e-06,1.0004130477838409e-08,3.930133309122899e-07
"POLYGON ((22.158443674948195 10.779783409434257, 22.457882102988037 10.779783409434257, 22.457882102988037 11.079221837474098, 22.158443674948195 11.079221837474098, 22.158443674948195 10.779783409434257))",24_12_2,TCD,Salamat,5.471401690021674e-07,0.0001526666667401466,2.343846262156198e-08,8.12174447932758e-06
"POLYGON ((22.158443674948195 11.079221837474098, 22.457882102988037 11.079221837474098, 22.457882102988037 11.378660265513938, 22.158443674948195 11.378660265513938, 22.158443674948195 11.079221837474098))",24_12_5,TCD,Salamat,1.8386486671630628e-07,0.00016290640515508338,1.0920650392975155e-08,7.797498978809782e-06
"POLYGON ((22.158443674948195 11.378660265513938, 22.457882102988037 11.378660265513938, 22.457882102988037 11.678098693553778, 22.158443674948195 11.678098693553778, 22.158443674948195 11.378660265513938))",24_12_8,TCD,Salamat,1.398387368510278e-06,1.8158716994400834e-05,8.000774483475864e-08,8.723652627942407e-07
"POLYGON ((22.457882102988037 10.779783409434257, 22.757320531027876 10.779783409434257, 22.757320531027876 11.079221837474098, 22.457882102988037 11.079221837474098, 22.457882102988037 10.779783409434257))",25_12_0,TCD,Salamat,1.2204901549578614e-06,0.00015199647100860557,5.999290456890582e-08,7.550016576953834e-06
"POLYGON ((22.457882102988037 11.079221837474098, 22.757320531027876 11.079221837474098, 22.757320531027876 11.378660265513938, 22.457882102988037 11.378660265513938, 22.457882102988037 11.079221837474098))",25_12_3,TCD,Sila,7.680911979113547e-06,0.00011097726234361748,3.9213474741758e-07,5.4061292642594225e-06
"POLYGON ((22.457882102988037 11.378660265513938, 22.757320531027876 11.378660265513938, 22.757320531027876 11.678098693553778, 22.457882102988037 11.678098693553778, 22.457882102988037 11.378660265513938))",25_12_6,TCD,Sila,5.73553180891636e-07,5.200264035778109e-06,3.147485385938652e-08,2.6710795709569896e-07
"POLYGON ((22.757320531027876 10.779783409434257, 23.056758959067718 10.779783409434257, 23.056758959067718 11.079221837474098, 22.757320531027876 11.079221837474098, 22.757320531027876 10.779783409434257))",25_12_1,TCD,Sila,7.701211017355724e-06,2.569594304758189e-05,3.9269955545643783e-07,1.2684490067588266e-06
"POLYGON ((22.757320531027876 11.079221837474098, 23.056758959067718 11.079221837474098, 23.056758959067718 11.378660265513938, 22.757320531027876 11.378660265513938, 22.757320531027876 11.079221837474098))",25_12_4,TCD,Sila,1.4184020079668648e-05,4.5123313069480525e-05,7.558636765388423e-07,2.3290038924009094e-06
"POLYGON ((22.757320531027876 11.378660265513938, 23.056758959067718 11.378660265513938, 23.056758959067718 11.678098693553778, 22.757320531027876 11.678098693553778, 22.757320531027876 11.378660265513938))",25_12_7,TCD,Sila,1.4425038912531807e-06,5.744886465752278e-06,8.149862954152336e-08,2.710484845578315e-07
"POLYGON ((23.056758959067718 10.779783409434257, 23.356197387107557 10.779783409434257, 23.356197387107557 11.079221837474098, 23.056758959067718 11.079221837474098, 23.056758959067718 10.779783409434257))",25_12_2,SDN,South Darfur,7.513245651643923e-07,1.9333269425447592e-05,3.8593122335207233e-08,8.928073525940721e-07
"POLYGON ((23.056758959067718 11.079221837474098, 23.356197387107557 11.079221837474098, 23.356197387107557 11.378660265513938, 23.056758959067718 11.378660265513938, 23.056758959067718 11.079221837474098))",25_12_5,SDN,South Darfur,2.090123333270523e-06,7.40298732061314e-06,1.1557450947246391e-07,3.587322433529646e-07
"POLYGON ((23.056758959067718 11.378660265513938, 23.356197387107557 11.378660265513938, 23.356197387107557 11.678098693553778, 23.056758959067718 11.678098693553778, 23.056758959067718 11.378660265513938))",25_12_8,SDN,Central Darfur,2.3410995218695494e-06,3.5533005233972765e-06,1.3527874835889968e-07,1.719519200593089e-07
"POLYGON ((23.356197387107557 10.779783409434257, 23.6556358151474 10.779783409434257, 23.6556358151474 11.079221837474098, 23.356197387107557 11.079221837474098, 23.356197387107557 10.779783409434257))",26_12_0,SDN,South Darfur,3.703572971329167e-07,9.458949281271545e-06,2.176922701874434e-08,4.927604814654224e-07
"POLYGON ((23.356197387107557 11.079221837474098, 23.6556358151474 11.079221837474098, 23.6556358151474 11.378660265513938, 23.356197387107557 11.378660265513938, 23.356197387107557 11.079221837474098))",26_12_3,SDN,South Darfur,2.507925450848853e-06,9.796780141472404e-06,1.4938552434653445e-07,4.998705147351753e-07
"POLYGON ((23.356197387107557 11.378660265513938, 23.6556358151474 11.378660265513938, 23.6556358151474 11.678098693553778, 23.356197387107557 11.678098693553778, 23.356197387107557 11.378660265513938))",26_12_6,SDN,Central Darfur,2.1664587083745487e-06,3.0521268363837118e-06,1.2364325229536227e-07,1.565341559438495e-07
"POLYGON ((23.6556358151474 10.779783409434257, 23.955074243187237 10.779783409434257, 23.955074243187237 11.079221837474098, 23.6556358151474 11.079221837474098, 23.6556358151474 10.779783409434257))",26_12_1,SDN,South Darfur,2.1017719984919514e-06,1.732708182932557e-05,1.0662994711934645e-07,9.280490856417377e-07
"POLYGON ((23.6556358151474 11.079221837474098, 23.955074243187237 11.079221837474098, 23.955074243187237 11.378660265513938, 23.6556358151474 11.378660265513938, 23.6556358151474 11.079221837474098))",26_12_4,SDN,South Darfur,2.858797072493128e-06,4.225575351136117e-05,1.5295349579827374e-07,2.347875187886246e-06
"POLYGON ((23.6556358151474 11.378660265513938, 23.955074243187237 11.378660265513938, 23.955074243187237 11.678098693553778, 23.6556358151474 11.678098693553778, 23.6556358151474 11.378660265513938))",26_12_7,SDN,South Darfur,2.4756122204918135e-06,1.1872794805100413e-05,1.2935500993065968e-07,6.387004570048195e-07
"POLYGON ((23.955074243187237 10.779783409434257, 24.25451267122708 10.779783409434257, 24.25451267122708 11.079221837474098, 23.955074243187237 11.079221837474098, 23.955074243187237 10.779783409434257))",26_12_2,SDN,South Darfur,3.77094240206839e-06,1.268572531345614e-05,2.055504215364439e-07,5.996103675191756e-07
"POLYGON ((23.955074243187237 11.079221837474098, 24.25451267122708 11.079221837474098, 24.25451267122708 11.378660265513938, 23.955074243187237 11.378660265513938, 23.955074243187237 11.079221837474098))",26_12_5,SDN,South Darfur,3.3949958001419044e-06,8.57902216748809e-06,2.0294559862633377e-07,4.175879054086194e-07
"POLYGON ((23.955074243187237 11.378660265513938, 24.25451267122708 11.378660265513938, 24.25451267122708 11.678098693553778, 23.955074243187237 11.678098693553778, 23.955074243187237 11.378660265513938))",26_12_8,SDN,South Darfur,9.151810649530647e-07,1.5821780329029325e-05,4.6877749165599845e-08,7.873297376110007e-07
"POLYGON ((24.25451267122708 10.779783409434257, 24.55395109926692 10.779783409434257, 24.55395109926692 11.079221837474098, 24.25451267122708 11.079221837474098, 24.25451267122708 10.779783409434257))",27_12_0,SDN,South Darfur,1.5743070245745464e-05,2.3123376839995466e-05,8.169776993776156e-07,1.1746342003786639e-06
"POLYGON ((24.25451267122708 11.079221837474098, 24.55395109926692 11.079221837474098, 24.55395109926692 11.378660265513938, 24.25451267122708 11.378660265513938, 24.25451267122708 11.079221837474098))",27_12_3,SDN,South Darfur,1.2130416046035814e-05,5.919791724858031e-05,7.033327636396782e-07,3.4218594919569388e-06
"POLYGON ((24.25451267122708 11.378660265513938, 24.55395109926692 11.378660265513938, 24.55395109926692 11.678098693553778, 24.25451267122708 11.678098693553778, 24.25451267122708 11.378660265513938))",27_12_6,SDN,South Darfur,4.1050993154762155e-06,2.478854317654097e-05,2.0580890373529703e-07,1.3597033625881708e-06
"POLYGON ((24.55395109926692 10.779783409434257, 24.85338952730676 10.779783409434257, 24.85338952730676 11.079221837474098, 24.55395109926692 11.079221837474098, 24.55395109926692 10.779783409434257))",27_12_1,SDN,South Darfur,1.1069761541541988e-06,5.5861976853727825e-06,6.196336114832542e-08,2.8332407423739573e-07
"POLYGON ((24.55395109926692 11.079221837474098, 24.85338952730676 11.079221837474098, 24.85338952730676 11.378660265513938, 24.55395109926692 11.378660265513938, 24.55395109926692 11.079221837474098))",27_12_4,SDN,South Darfur,1.2003762967757748e-06,3.023438886470707e-05,6.046572100859515e-08,1.632429506141885e-06
"POLYGON ((24.55395109926692 11.378660265513938, 24.85338952730676 11.378660265513938, 24.85338952730676 11.678098693553778, 24.55395109926692 11.678098693553778, 24.55395109926692 11.378660265513938))",27_12_7,SDN,South Darfur,4.774814736725054e-06,0.00011659180422432235,2.508522687886881e-07,6.288518209216587e-06
"POLYGON ((24.85338952730676 10.779783409434257, 25.152827955346602 10.779783409434257, 25.152827955346602 11.079221837474098, 24.85338952730676 11.079221837474098, 24.85338952730676 10.779783409434257))",27_12_2,SDN,South Darfur,5.228236008179309e-07,2.4510478057667258e-06,2.3986477434526946e-08,1.503029981665621e-07
"POLYGON ((24.85338952730676 11.079221837474098, 25.152827955346602 11.079221837474098, 25.152827955346602 11.378660265513938, 24.85338952730676 11.378660265513938, 24.85338952730676 11.079221837474098))",27_12_5,SDN,South Darfur,1.913213221664149e-06,1.0717627697266119e-05,9.785033402230869e-08,6.055702291518619e-07
"POLYGON ((24.85338952730676 11.378660265513938, 25.152827955346602 11.378660265513938, 25.152827955346602 11.678098693553778, 24.85338952730676 11.678098693553778, 24.85338952730676 11.378660265513938))",27_12_8,SDN,South Darfur,6.238550229380611e-07,7.197665380510357e-05,3.247866282138105e-08,3.5471377743634634e-06
"POLYGON ((25.152827955346602 10.779783409434257, 25.45226638338644 10.779783409434257, 25.45226638338644 11.079221837474098, 25.152827955346602 11.079221837474098, 25.152827955346602 10.779783409434257))",28_12_0,SDN,South Darfur,4.063682365539083e-06,1.1234097772172097e-05,2.2401215090734812e-07,5.715376093221273e-07
"POLYGON ((25.152827955346602 11.079221837474098, 25.45226638338644 11.079221837474098, 25.45226638338644 11.378660265513938, 25.152827955346602 11.378660265513938, 25.152827955346602 11.079221837474098))",28_12_3,SDN,East Darfur,2.0429540064842237e-06,2.3098120783295178e-05,1.1720060418439244e-07,1.1226643672514389e-06
