geometry,tile_id,country,region,pos_sig_diff,neg_sig_diff,pos_nonsig_diff,neg_nonsig_diff
"POLYGON ((22.158443674948195 11.977537121593619, 22.457882102988037 11.977537121593619, 22.457882102988037 12.27697554963346, 22.158443674948195 12.27697554963346, 22.158443674948195 11.977537121593619))",24_13_5,SDN,West Darfur,1.9820018411490916e-05,5.777018812265471e-05,0.0,1.5040360030639297e-05
"POLYGON ((22.158443674948195 12.27697554963346, 22.457882102988037 12.27697554963346, 22.457882102988037 12.576413977673301, 22.158443674948195 12.576413977673301, 22.158443674948195 12.27697554963346))",24_13_8,SDN,West Darfur,2.453651960788847e-05,2.59468508487316e-05,0.0,8.541629599917736e-06
"POLYGON ((22.457882102988037 11.678098693553778, 22.757320531027876 11.678098693553778, 22.757320531027876 11.977537121593619, 22.457882102988037 11.977537121593619, 22.457882102988037 11.678098693553778))",25_13_0,TCD,Sila,1.4011509949754475e-06,1.1484140595349763e-05,0.0,1.3619914664808881e-06
"POLYGON ((22.457882102988037 11.977537121593619, 22.757320531027876 11.977537121593619, 22.757320531027876 12.27697554963346, 22.457882102988037 12.27697554963346, 22.457882102988037 11.977537121593619))",25_13_3,SDN,West Darfur,1.3484960759785233e-05,6.136855044802405e-05,0.0,1.1706834708271623e-05
"POLYGON ((22.457882102988037 12.27697554963346, 22.757320531027876 12.27697554963346, 22.757320531027876 12.576413977673301, 22.457882102988037 12.576413977673301, 22.457882102988037 12.27697554963346))",25_13_6,SDN,West Darfur,7.975314378063105e-06,1.8816051160149363e-05,0.0,5.036353515130171e-06
"POLYGON ((22.757320531027876 11.678098693553778, 23.056758959067718 11.678098693553778, 23.056758959067718 11.977537121593619, 22.757320531027876 11.977537121593619, 22.757320531027876 11.678098693553778))",25_13_1,SDN,Central Darfur,1.761486742205347e-06,7.431928019921961e-06,0.0,1.235762980761142e-06
"POLYGON ((22.757320531027876 11.977537121593619, 23.056758959067718 11.977537121593619, 23.056758959067718 12.27697554963346, 22.757320531027876 12.27697554963346, 22.757320531027876 11.977537121593619))",25_13_4,SDN,Central Darfur,1.8406674596724207e-06,8.260189274515981e-06,0.0,8.896991412317917e-07
"POLYGON ((23.056758959067718 11.678098693553778, 23.356197387107557 11.678098693553778, 23.356197387107557 11.977537121593619, 23.056758959067718 11.977537121593619, 23.056758959067718 11.678098693553778))",25_13_2,SDN,Central Darfur,3.140427794513463e-06,1.273442408202146e-05,0.0,2.0035435988719856e-06
"POLYGON ((23.356197387107557 11.678098693553778, 23.6556358151474 11.678098693553778, 23.6556358151474 11.977537121593619, 23.356197387107557 11.977537121593619, 23.356197387107557 11.678098693553778))",26_13_0,SDN,Central Darfur,8.836689109171675e-07,2.8954344939192683e-06,0.0,5.440542835291276e-07
"POLYGON ((23.356197387107557 11.977537121593619, 23.6556358151474 11.977537121593619, 23.6556358151474 12.27697554963346, 23.356197387107557 12.27697554963346, 23.356197387107557 11.977537121593619))",26_13_3,SDN,Central Darfur,2.3586988675172155e-06,7.386171269604382e-06,0.0,1.4027373694454418e-06
"POLYGON ((23.356197387107557 12.27697554963346, 23.6556358151474 12.27697554963346, 23.6556358151474 12.576413977673301, 23.356197387107557 12.576413977673301, 23.356197387107557 12.27697554963346))",26_13_6,SDN,Central Darfur,1.495310076994969e-06,8.493940181422095e-06,0.0,9.625555336640506e-07
"POLYGON ((23.6556358151474 11.678098693553778, 23.955074243187237 11.678098693553778, 23.955074243187237 11.977537121593619, 23.6556358151474 11.977537121593619, 23.6556358151474 11.678098693553778))",26_13_1,SDN,South Darfur,2.6590328381858913e-06,6.164334589837035e-06,0.0,8.126888400559025e-07
"POLYGON ((23.6556358151474 11.977537121593619, 23.955074243187237 11.977537121593619, 23.955074243187237 12.27697554963346, 23.6556358151474 12.27697554963346, 23.6556358151474 11.977537121593619))",26_13_4,SDN,South Darfur,4.631019156886938e-06,5.7320348851430306e-06,1.5118323855831141e-06,0.0
"POLYGON ((23.6556358151474 12.27697554963346, 23.955074243187237 12.27697554963346, 23.955074243187237 12.576413977673301, 23.6556358151474 12.576413977673301, 23.6556358151474 12.27697554963346))",26_13_7,SDN,South Darfur,8.610273600225538e-07,6.908791160814034e-07,9.63169319074649e-07,0.0
"POLYGON ((23.955074243187237 11.678098693553778, 24.25451267122708 11.678098693553778, 24.25451267122708 11.977537121593619, 23.955074243187237 11.977537121593619, 23.955074243187237 11.678098693553778))",26_13_2,SDN,South Darfur,3.1613387619559347e-06,6.945593004554223e-06,0.0,3.439063489097946e-07
"POLYGON ((23.955074243187237 11.977537121593619, 24.25451267122708 11.977537121593619, 24.25451267122708 12.27697554963346, 23.955074243187237 12.27697554963346, 23.955074243187237 11.977537121593619))",26_13_5,SDN,South Darfur,6.615353433376069e-06,1.210387879748311e-05,0.0,1.2495406606515042e-06
"POLYGON ((23.955074243187237 12.27697554963346, 24.25451267122708 12.27697554963346, 24.25451267122708 12.576413977673301, 23.955074243187237 12.576413977673301, 23.955074243187237 12.27697554963346))",26_13_8,SDN,South Darfur,3.527891872326633e-06,8.886450210227533e-06,0.0,2.1388950056830437e-07
"POLYGON ((24.25451267122708 11.678098693553778, 24.55395109926692 11.678098693553778, 24.55395109926692 11.977537121593619, 24.25451267122708 11.977537121593619, 24.25451267122708 11.678098693553778))",27_13_0,SDN,South Darfur,7.239715255734194e-06,5.374554467082331e-05,0.0,5.220373230456508e-06
"POLYGON ((24.25451267122708 11.977537121593619, 24.55395109926692 11.977537121593619, 24.55395109926692 12.27697554963346, 24.25451267122708 12.27697554963346, 24.25451267122708 11.977537121593619))",27_13_3,SDN,South Darfur,1.748478083770706e-05,6.403888976633792e-05,0.0,1.1552255362569963e-05
"POLYGON ((24.25451267122708 12.27697554963346, 24.55395109926692 12.27697554963346, 24.55395109926692 12.576413977673301, 24.25451267122708 12.576413977673301, 24.25451267122708 12.27697554963346))",27_13_6,SDN,South Darfur,1.4267576958111049e-05,0.0001038904122503174,0.0,1.4980458517129552e-05
"POLYGON ((24.55395109926692 11.678098693553778, 24.85338952730676 11.678098693553778, 24.85338952730676 11.977537121593619, 24.55395109926692 11.977537121593619, 24.55395109926692 11.678098693553778))",27_13_1,SDN,South Darfur,9.791229923453601e-06,7.626106393743339e-05,0.0,7.113560819486838e-06
"POLYGON ((24.55395109926692 11.977537121593619, 24.85338952730676 11.977537121593619, 24.85338952730676 12.27697554963346, 24.55395109926692 12.27697554963346, 24.55395109926692 11.977537121593619))",27_13_4,SDN,South Darfur,1.4939524195895055e-05,6.107035921071783e-05,0.0,1.1179260194993914e-05
"POLYGON ((24.55395109926692 12.27697554963346, 24.85338952730676 12.27697554963346, 24.85338952730676 12.576413977673301, 24.55395109926692 12.576413977673301, 24.55395109926692 12.27697554963346))",27_13_7,SDN,South Darfur,9.671765147293653e-06,6.676083835177235e-05,0.0,7.765293047521534e-06
"POLYGON ((24.85338952730676 11.678098693553778, 25.152827955346602 11.678098693553778, 25.152827955346602 11.977537121593619, 24.85338952730676 11.977537121593619, 24.85338952730676 11.678098693553778))",27_13_2,SDN,South Darfur,1.1060464432706886e-05,0.0001370188050065258,0.0,2.980103339973627e-05
"POLYGON ((24.85338952730676 11.977537121593619, 25.152827955346602 11.977537121593619, 25.152827955346602 12.27697554963346, 24.85338952730676 12.27697554963346, 24.85338952730676 11.977537121593619))",27_13_5,SDN,South Darfur,2.074625966491799e-05,6.748950768021401e-05,0.0,6.363548562728527e-06
"POLYGON ((24.85338952730676 12.27697554963346, 25.152827955346602 12.27697554963346, 25.152827955346602 12.576413977673301, 24.85338952730676 12.576413977673301, 24.85338952730676 12.27697554963346))",27_13_8,SDN,South Darfur,5.043161988416102e-06,4.380032592242766e-05,0.0,6.422630080202374e-06
"POLYGON ((25.152827955346602 11.678098693553778, 25.45226638338644 11.678098693553778, 25.45226638338644 11.977537121593619, 25.152827955346602 11.977537121593619, 25.152827955346602 11.678098693553778))",28_13_0,SDN,East Darfur,6.2324810775560855e-06,5.06535251655231e-05,0.0,5.970800648941448e-06
"POLYGON ((25.152827955346602 11.977537121593619, 25.45226638338644 11.977537121593619, 25.45226638338644 12.27697554963346, 25.152827955346602 12.27697554963346, 25.152827955346602 11.977537121593619))",28_13_3,SDN,East Darfur,2.5535055198601903e-06,3.134475202487618e-05,0.0,1.4776256036858267e-05
"POLYGON ((25.152827955346602 12.27697554963346, 25.45226638338644 12.27697554963346, 25.45226638338644 12.576413977673301, 25.152827955346602 12.576413977673301, 25.152827955346602 12.27697554963346))",28_13_6,SDN,East Darfur,9.160526769030621e-07,1.062799592190905e-05,0.0,3.128726406497047e-06
"POLYGON ((25.45226638338644 11.678098693553778, 25.751704811426283 11.678098693553778, 25.751704811426283 11.977537121593619, 25.45226638338644 11.977537121593619, 25.45226638338644 11.678098693553778))",28_13_1,SDN,East Darfur,1.0913379811235839e-06,2.3634386980349615e-05,0.0,8.229802383866645e-06
"POLYGON ((25.45226638338644 11.977537121593619, 25.751704811426283 11.977537121593619, 25.751704811426283 12.27697554963346, 25.45226638338644 12.27697554963346, 25.45226638338644 11.977537121593619))",28_13_4,SDN,East Darfur,2.107644733894711e-06,1.4518486479228158e-05,0.0,7.457248752799922e-06
"POLYGON ((25.45226638338644 12.27697554963346, 25.751704811426283 12.27697554963346, 25.751704811426283 12.576413977673301, 25.45226638338644 12.576413977673301, 25.45226638338644 12.27697554963346))",28_13_7,SDN,East Darfur,6.582683694655574e-07,2.752180801972478e-05,0.0,7.679123419954731e-06
"POLYGON ((25.751704811426283 11.678098693553778, 26.05114323946612 11.678098693553778, 26.05114323946612 11.977537121593619, 25.751704811426283 11.977537121593619, 25.751704811426283 11.678098693553778))",28_13_2,SDN,East Darfur,1.3481852026671462e-06,2.6730396509066273e-05,0.0,9.158575315462953e-06
"POLYGON ((25.751704811426283 11.977537121593619, 26.05114323946612 11.977537121593619, 26.05114323946612 12.27697554963346, 25.751704811426283 12.27697554963346, 25.751704811426283 11.977537121593619))",28_13_5,SDN,East Darfur,9.367292409819748e-08,3.0780044807658742e-06,0.0,2.6193758502946465e-06
"POLYGON ((25.751704811426283 12.27697554963346, 26.05114323946612 12.27697554963346, 26.05114323946612 12.576413977673301, 25.751704811426283 12.576413977673301, 25.751704811426283 12.27697554963346))",28_13_8,SDN,East Darfur,6.622085540210929e-07,3.233083975529333e-05,0.0,6.117245351384456e-06
"POLYGON ((26.05114323946612 11.678098693553778, 26.350581667505963 11.678098693553778, 26.350581667505963 11.977537121593619, 26.05114323946612 11.977537121593619, 26.05114323946612 11.678098693553778))",29_13_0,SDN,East Darfur,3.973002519586198e-07,1.808109267958375e-05,0.0,6.320034801883027e-06
"POLYGON ((26.05114323946612 11.977537121593619, 26.350581667505963 11.977537121593619, 26.350581667505963 12.27697554963346, 26.05114323946612 12.27697554963346, 26.05114323946612 11.977537121593619))",29_13_3,SDN,East Darfur,7.186024548640548e-08,2.4868553061944183e-06,0.0,6.965285091006143e-07
"POLYGON ((26.05114323946612 12.27697554963346, 26.350581667505963 12.27697554963346, 26.350581667505963 12.576413977673301, 26.05114323946612 12.576413977673301, 26.05114323946612 12.27697554963346))",29_13_6,SDN,East Darfur,3.9194736001506757e-07,1.5654597572751105e-05,0.0,4.076173517234634e-06
"POLYGON ((26.350581667505963 11.678098693553778, 26.650020095545802 11.678098693553778, 26.650020095545802 11.977537121593619, 26.350581667505963 11.977537121593619, 26.350581667505963 11.678098693553778))",29_13_1,SDN,East Darfur,1.7659325128074599e-06,1.4392973578024577e-05,0.0,3.760141864630298e-06
"POLYGON ((26.350581667505963 11.977537121593619, 26.650020095545802 11.977537121593619, 26.650020095545802 12.27697554963346, 26.350581667505963 12.27697554963346, 26.350581667505963 11.977537121593619))",29_13_4,SDN,North Darfur,4.769020198742924e-07,9.114448064583347e-06,0.0,2.7229026004672483e-06
"POLYGON ((26.350581667505963 12.27697554963346, 26.650020095545802 12.27697554963346, 26.650020095545802 12.576413977673301, 26.350581667505963 12.576413977673301, 26.350581667505963 12.27697554963346))",29_13_7,SDN,North Darfur,4.3159617515807707e-07,4.498047595876829e-06,0.0,9.069396859373135e-07
"POLYGON ((26.650020095545802 11.678098693553778, 26.949458523585644 11.678098693553778, 26.949458523585644 11.977537121593619, 26.650020095545802 11.977537121593619, 26.650020095545802 11.678098693553778))",29_13_2,SDN,East Darfur,7.109119583660144e-07,3.4417010005604976e-06,0.0,1.1930734951360476e-06
"POLYGON ((26.650020095545802 11.977537121593619, 26.949458523585644 11.977537121593619, 26.949458523585644 12.27697554963346, 26.650020095545802 12.27697554963346, 26.650020095545802 11.977537121593619))",29_13_5,SDN,North Darfur,5.8145184837687e-07,5.2993410853834485e-06,0.0,3.382006938014358e-06
"POLYGON ((26.650020095545802 12.27697554963346, 26.949458523585644 12.27697554963346, 26.949458523585644 12.576413977673301, 26.650020095545802 12.576413977673301, 26.650020095545802 12.27697554963346))",29_13_8,SDN,North Darfur,1.0783486939367685e-06,9.148219025485168e-06,0.0,1.776493751725994e-06
"POLYGON ((26.949458523585644 11.678098693553778, 27.248896951625483 11.678098693553778, 27.248896951625483 11.977537121593619, 26.949458523585644 11.977537121593619, 26.949458523585644 11.678098693553778))",30_13_0,SDN,East Darfur,3.949606310625787e-07,5.146373827765285e-07,0.0,1.8401465885867512e-07
"POLYGON ((26.949458523585644 11.977537121593619, 27.248896951625483 11.977537121593619, 27.248896951625483 12.27697554963346, 26.949458523585644 12.27697554963346, 26.949458523585644 11.977537121593619))",30_13_3,SDN,West Kordofan,3.255305237284137e-07,5.643869271115989e-07,0.0,1.4519774934919864e-07
"POLYGON ((26.949458523585644 12.27697554963346, 27.248896951625483 12.27697554963346, 27.248896951625483 12.576413977673301, 26.949458523585644 12.576413977673301, 26.949458523585644 12.27697554963346))",30_13_6,SDN,West Kordofan,2.4623655645818083e-07,3.2273126720929604e-06,0.0,7.437040662787261e-07
"POLYGON ((27.248896951625483 11.678098693553778, 27.548335379665325 11.678098693553778, 27.548335379665325 11.977537121593619, 27.248896951625483 11.977537121593619, 27.248896951625483 11.678098693553778))",30_13_1,SDN,West Kordofan,1.6852874686755686e-07,1.598001750790686e-06,0.0,7.66465713511126e-07
"POLYGON ((27.248896951625483 11.977537121593619, 27.548335379665325 11.977537121593619, 27.548335379665325 12.27697554963346, 27.248896951625483 12.27697554963346, 27.248896951625483 11.977537121593619))",30_13_4,SDN,West Kordofan,2.1731784775137846e-07,1.5280984147682008e-07,0.0,2.995199551634326e-08
"POLYGON ((27.248896951625483 12.27697554963346, 27.548335379665325 12.27697554963346, 27.548335379665325 12.576413977673301, 27.248896951625483 12.576413977673301, 27.248896951625483 12.27697554963346))",30_13_7,SDN,West Kordofan,1.404042207945752e-07,4.889537511592997e-07,0.0,1.329777405744308e-07
"POLYGON ((27.548335379665325 11.678098693553778, 27.847773807705163 11.678098693553778, 27.847773807705163 11.977537121593619, 27.548335379665325 11.977537121593619, 27.548335379665325 11.678098693553778))",30_13_2,SDN,West Kordofan,2.984111191773728e-06,1.2640928768252135e-05,0.0,6.264815150178286e-06
"POLYGON ((27.548335379665325 11.977537121593619, 27.847773807705163 11.977537121593619, 27.847773807705163 12.27697554963346, 27.548335379665325 12.27697554963346, 27.548335379665325 11.977537121593619))",30_13_5,SDN,West Kordofan,1.1272247622854023e-06,2.050061284331238e-06,0.0,9.630407275171549e-07
"POLYGON ((27.548335379665325 12.27697554963346, 27.847773807705163 12.27697554963346, 27.847773807705163 12.576413977673301, 27.548335379665325 12.576413977673301, 27.548335379665325 12.27697554963346))",30_13_8,SDN,West Kordofan,2.73258355157565e-07,6.022129358514926e-07,0.0,1.9989447434150108e-07
"POLYGON ((27.847773807705163 11.678098693553778, 28.147212235745005 11.678098693553778, 28.147212235745005 11.977537121593619, 27.847773807705163 11.977537121593619, 27.847773807705163 11.678098693553778))",31_13_0,SDN,West Kordofan,1.497652226542438e-06,1.3626839700392565e-05,0.0,5.115086715647396e-06
"POLYGON ((27.847773807705163 11.977537121593619, 28.147212235745005 11.977537121593619, 28.147212235745005 12.27697554963346, 27.847773807705163 12.27697554963346, 27.847773807705163 11.977537121593619))",31_13_3,SDN,West Kordofan,3.6649909345528148e-06,2.533454862797989e-05,0.0,6.632451066344388e-06
"POLYGON ((27.847773807705163 12.27697554963346, 28.147212235745005 12.27697554963346, 28.147212235745005 12.576413977673301, 27.847773807705163 12.576413977673301, 27.847773807705163 12.27697554963346))",31_13_6,SDN,West Kordofan,1.0187503332008159e-06,1.8820542282323688e-06,0.0,4.779571404796245e-07
"POLYGON ((28.147212235745005 11.678098693553778, 28.446650663784844 11.678098693553778, 28.446650663784844 11.977537121593619, 28.147212235745005 11.977537121593619, 28.147212235745005 11.678098693553778))",31_13_1,SDN,West Kordofan,1.4069666011718711e-05,4.1740412246011325e-05,0.0,8.683509629010006e-06
"POLYGON ((28.147212235745005 11.977537121593619, 28.446650663784844 11.977537121593619, 28.446650663784844 12.27697554963346, 28.147212235745005 12.27697554963346, 28.147212235745005 11.977537121593619))",31_13_4,SDN,West Kordofan,6.631984639615723e-06,7.573916338151622e-05,0.0,1.601424037555651e-05
"POLYGON ((28.147212235745005 12.27697554963346, 28.446650663784844 12.27697554963346, 28.446650663784844 12.576413977673301, 28.147212235745005 12.576413977673301, 28.147212235745005 12.27697554963346))",31_13_7,SDN,West Kordofan,3.0690131581890517e-06,2.3351875967655627e-05,0.0,1.5400005217825675e-05
"POLYGON ((28.446650663784844 11.678098693553778, 28.746089091824686 11.678098693553778, 28.746089091824686 11.977537121593619, 28.446650663784844 11.977537121593619, 28.446650663784844 11.678098693553778))",31_13_2,SDN,West Kordofan,1.085493499627539e-05,0.00012325473365682715,0.0,1.4284783695380991e-05
"POLYGON ((28.446650663784844 11.977537121593619, 28.746089091824686 11.977537121593619, 28.746089091824686 12.27697554963346, 28.446650663784844 12.27697554963346, 28.446650663784844 11.977537121593619))",31_13_5,SDN,West Kordofan,1.1039522403527946e-05,0.0001310434564481512,0.0,3.42890201307214e-05
"POLYGON ((28.446650663784844 12.27697554963346, 28.746089091824686 12.27697554963346, 28.746089091824686 12.576413977673301, 28.446650663784844 12.576413977673301, 28.446650663784844 12.27697554963346))",31_13_8,SDN,West Kordofan,1.387632624598439e-05,0.0002221908728864179,0.0,8.165368355418974e-05
"POLYGON ((28.746089091824686 11.678098693553778, 29.045527519864528 11.678098693553778, 29.045527519864528 11.977537121593619, 28.746089091824686 11.977537121593619, 28.746089091824686 11.678098693553778))",32_13_0,SDN,West Kordofan,2.98928354724452e-07,1.4270961413900504e-05,0.0,1.9060305525250026e-06
"POLYGON ((28.746089091824686 11.977537121593619, 29.045527519864528 11.977537121593619, 29.045527519864528 12.27697554963346, 28.746089091824686 12.27697554963346, 28.746089091824686 11.977537121593619))",32_13_3,SDN,West Kordofan,7.018767758509144e-06,9.923175131572057e-05,0.0,2.341261079691093e-05
"POLYGON ((28.746089091824686 12.27697554963346, 29.045527519864528 12.27697554963346, 29.045527519864528 12.576413977673301, 28.746089091824686 12.576413977673301, 28.746089091824686 12.27697554963346))",32_13_6,SDN,West Kordofan,1.3901831003055496e-05,0.0001331543711488049,0.0,2.5338173336969334e-05
"POLYGON ((29.045527519864528 11.678098693553778, 29.344965947904367 11.678098693553778, 29.344965947904367 11.977537121593619, 29.045527519864528 11.977537121593619, 29.045527519864528 11.678098693553778))",32_13_1,SDN,South Kordofan,6.071123879128323e-08,2.5657447891645573e-06,0.0,1.3329875729159538e-07
"POLYGON ((29.045527519864528 11.977537121593619, 29.344965947904367 11.977537121593619, 29.344965947904367 12.27697554963346, 29.045527519864528 12.27697554963346, 29.045527519864528 11.977537121593619))",32_13_4,SDN,South Kordofan,4.232037222772706e-06,9.409749548065241e-05,0.0,2.181694848695073e-05
"POLYGON ((29.045527519864528 12.27697554963346, 29.344965947904367 12.27697554963346, 29.344965947904367 12.576413977673301, 29.045527519864528 12.576413977673301, 29.045527519864528 12.27697554963346))",32_13_7,SDN,West Kordofan,2.104976457747158e-05,0.00033425232824951047,0.0,9.088102676564784e-05
"POLYGON ((29.344965947904367 11.678098693553778, 29.64440437594421 11.678098693553778, 29.64440437594421 11.977537121593619, 29.344965947904367 11.977537121593619, 29.344965947904367 11.678098693553778))",32_13_2,SDN,South Kordofan,1.9564049324086257e-07,5.574558600276599e-07,0.0,3.033478316122863e-07
"POLYGON ((29.344965947904367 11.977537121593619, 29.64440437594421 11.977537121593619, 29.64440437594421 12.27697554963346, 29.344965947904367 12.27697554963346, 29.344965947904367 11.977537121593619))",32_13_5,SDN,South Kordofan,3.201491072016185e-06,9.723337219676989e-06,0.0,6.965873813148605e-06
"POLYGON ((29.344965947904367 12.27697554963346, 29.64440437594421 12.27697554963346, 29.64440437594421 12.576413977673301, 29.344965947904367 12.576413977673301, 29.344965947904367 12.27697554963346))",32_13_8,SDN,South Kordofan,2.5699158281815117e-05,0.000163399060724116,0.0,7.320477887616612e-05
"POLYGON ((29.64440437594421 11.678098693553778, 29.943842803984047 11.678098693553778, 29.943842803984047 11.977537121593619, 29.64440437594421 11.977537121593619, 29.64440437594421 11.678098693553778))",33_13_0,SDN,South Kordofan,1.6122478732963302e-07,2.335232966178376e-05,0.0,4.5616525653672486e-06
"POLYGON ((29.64440437594421 11.977537121593619, 29.943842803984047 11.977537121593619, 29.943842803984047 12.27697554963346, 29.64440437594421 12.27697554963346, 29.64440437594421 11.977537121593619))",33_13_3,SDN,South Kordofan,4.849120204070236e-06,6.587968949396463e-05,0.0,9.742374715335645e-06
"POLYGON ((29.64440437594421 12.27697554963346, 29.943842803984047 12.27697554963346, 29.943842803984047 12.576413977673301, 29.64440437594421 12.576413977673301, 29.64440437594421 12.27697554963346))",33_13_6,SDN,South Kordofan,4.122894464587111e-05,8.244285257206684e-05,0.0,2.932588414082594e-05
"POLYGON ((29.943842803984047 11.678098693553778, 30.24328123202389 11.678098693553778, 30.24328123202389 11.977537121593619, 29.943842803984047 11.977537121593619, 29.943842803984047 11.678098693553778))",33_13_1,SDN,South Kordofan,1.657798113045668e-07,6.89562977212309e-05,0.0,2.9049980058851873e-05
"POLYGON ((29.943842803984047 11.977537121593619, 30.24328123202389 11.977537121593619, 30.24328123202389 12.27697554963346, 29.943842803984047 12.27697554963346, 29.943842803984047 11.977537121593619))",33_13_4,SDN,South Kordofan,1.5519339938756908e-07,8.096038386072203e-05,0.0,1.599130755274481e-05
"POLYGON ((29.943842803984047 12.27697554963346, 30.24328123202389 12.27697554963346, 30.24328123202389 12.576413977673301, 29.943842803984047 12.576413977673301, 29.943842803984047 12.27697554963346))",33_13_7,SDN,South Kordofan,1.1711591463116167e-05,7.047181138304845e-05,0.0,1.53900227710542e-05
"POLYGON ((30.24328123202389 11.678098693553778, 30.542719660063728 11.678098693553778, 30.542719660063728 11.977537121593619, 30.24328123202389 11.977537121593619, 30.24328123202389 11.678098693553778))",33_13_2,SDN,South Kordofan,2.4838938366583614e-07,4.612420143496493e-05,0.0,1.932845902106865e-05
"POLYGON ((30.24328123202389 11.977537121593619, 30.542719660063728 11.977537121593619, 30.542719660063728 12.27697554963346, 30.24328123202389 12.27697554963346, 30.24328123202389 11.977537121593619))",33_13_5,SDN,South Kordofan,5.729550176782264e-07,0.00016766638719641695,0.0,4.4769656953421e-05
"POLYGON ((30.24328123202389 12.27697554963346, 30.542719660063728 12.27697554963346, 30.542719660063728 12.576413977673301, 30.24328123202389 12.576413977673301, 30.24328123202389 12.27697554963346))",33_13_8,SDN,South Kordofan,7.608014998809279e-06,0.0005270694279965069,0.0,1.8564900321087645e-05
"POLYGON ((30.542719660063728 11.678098693553778, 30.84215808810357 11.678098693553778, 30.84215808810357 11.977537121593619, 30.542719660063728 11.977537121593619, 30.542719660063728 11.678098693553778))",34_13_0,SDN,South Kordofan,4.737467713363756e-06,4.463441175997055e-05,0.0,1.8889530180006646e-05
"POLYGON ((30.542719660063728 11.977537121593619, 30.84215808810357 11.977537121593619, 30.84215808810357 12.27697554963346, 30.542719660063728 12.27697554963346, 30.542719660063728 11.977537121593619))",34_13_3,SDN,South Kordofan,6.052052822273589e-06,0.00020981559637000673,0.0,4.051054931433617e-05
"POLYGON ((30.542719660063728 12.27697554963346, 30.84215808810357 12.27697554963346, 30.84215808810357 12.576413977673301, 30.542719660063728 12.576413977673301, 30.542719660063728 12.27697554963346))",34_13_6,SDN,South Kordofan,6.256257084522449e-06,0.0005852408755398414,0.0,4.116458836822187e-05
"POLYGON ((30.84215808810357 11.678098693553778, 31.14159651614341 11.678098693553778, 31.14159651614341 11.977537121593619, 30.84215808810357 11.977537121593619, 30.84215808810357 11.678098693553778))",34_13_1,SDN,South Kordofan,2.3972684624265337e-06,1.1379756927860598e-06,1.0304120390037199e-07,0.0
"POLYGON ((30.84215808810357 11.977537121593619, 31.14159651614341 11.977537121593619, 31.14159651614341 12.27697554963346, 30.84215808810357 12.27697554963346, 30.84215808810357 11.977537121593619))",34_13_4,SDN,South Kordofan,4.360962759960414e-06,4.6614151638700916e-05,0.0,2.725856668564987e-06
"POLYGON ((30.84215808810357 12.27697554963346, 31.14159651614341 12.27697554963346, 31.14159651614341 12.576413977673301, 30.84215808810357 12.576413977673301, 30.84215808810357 12.27697554963346))",34_13_7,SDN,South Kordofan,4.258197936062603e-06,0.0006352157290804503,0.0,1.943795857392638e-05
"POLYGON ((31.14159651614341 11.678098693553778, 31.44103494418325 11.678098693553778, 31.44103494418325 11.977537121593619, 31.14159651614341 11.977537121593619, 31.14159651614341 11.678098693553778))",34_13_2,SDN,South Kordofan,2.045911099345911e-06,2.3828595861043933e-05,0.0,1.1044798768663271e-06
"POLYGON ((31.14159651614341 11.977537121593619, 31.44103494418325 11.977537121593619, 31.44103494418325 12.27697554963346, 31.14159651614341 12.27697554963346, 31.14159651614341 11.977537121593619))",34_13_5,SDN,South Kordofan,4.718889987489899e-06,0.00011321143774504687,0.0,1.3916389925742067e-05
"POLYGON ((31.14159651614341 12.27697554963346, 31.44103494418325 12.27697554963346, 31.44103494418325 12.576413977673301, 31.14159651614341 12.576413977673301, 31.14159651614341 12.27697554963346))",34_13_8,SDN,South Kordofan,3.521414559476038e-07,0.0002458142311027426,0.0,2.8202474890288272e-05
"POLYGON ((31.44103494418325 11.678098693553778, 31.74047337222309 11.678098693553778, 31.74047337222309 11.977537121593619, 31.44103494418325 11.977537121593619, 31.44103494418325 11.678098693553778))",35_13_0,SDN,South Kordofan,8.302354220383316e-07,9.84170958089928e-05,0.0,4.43239986416986e-06
"POLYGON ((31.44103494418325 11.977537121593619, 31.74047337222309 11.977537121593619, 31.74047337222309 12.27697554963346, 31.44103494418325 12.27697554963346, 31.44103494418325 11.977537121593619))",35_13_3,SDN,South Kordofan,3.5224599921619276e-06,0.00011269827573622403,0.0,1.867155653956086e-05
"POLYGON ((31.44103494418325 12.27697554963346, 31.74047337222309 12.27697554963346, 31.74047337222309 12.576413977673301, 31.44103494418325 12.576413977673301, 31.44103494418325 12.27697554963346))",35_13_6,SDN,South Kordofan,3.6685546795348584e-07,8.317326686126392e-05,0.0,6.163390049257368e-05
"POLYGON ((31.74047337222309 11.678098693553778, 32.03991180026293 11.678098693553778, 32.03991180026293 11.977537121593619, 31.74047337222309 11.977537121593619, 31.74047337222309 11.678098693553778))",35_13_1,SDN,South Kordofan,1.9638094848289654e-07,7.286982051695621e-05,0.0,1.799010461311972e-05
"POLYGON ((31.74047337222309 11.977537121593619, 32.03991180026293 11.977537121593619, 32.03991180026293 12.27697554963346, 31.74047337222309 12.27697554963346, 31.74047337222309 11.977537121593619))",35_13_4,SDN,South Kordofan,1.0013040981796973e-06,0.0002109475230970967,0.0,8.297690302891164e-05
